Time [s], Analyzer Name, Decoded Protocol Result
0.099851200000000,SPI,MOSI: '228' (0xE4);  MISO: '226' (0xE2)
0.099855720000000,SPI,MOSI: '128' (0x80);  MISO: '128' (0x80)
0.099860240000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.099870720000000,SPI,MOSI: '165' (0xA5);  MISO: } (0x7D)
0.099874420000000,SPI,MOSI: '6' (0x06);  MISO: '134' (0x86)
0.099884900000000,SPI,MOSI: '174' (0xAE);  MISO: } (0x7D)
0.099888820000000,SPI,MOSI: ! (0x21);  MISO: '16' (0x10)
0.099894540000000,SPI,MOSI: a (0x61);  MISO: J (0x4A)
0.099899060000000,SPI,MOSI: a (0x61);  MISO: '3' (0x03)
0.099903580000000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
0.099908120000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.099912640000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.099917160000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.099921700000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.099926220000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
0.099930740000000,SPI,MOSI: '1' (0x01);  MISO: '1' (0x01)
0.599860960000000,SPI,MOSI: '135' (0x87);  MISO: } (0x7D)
0.599864660000000,SPI,MOSI: '227' (0xE3);  MISO: '226' (0xE2)
0.599869200000000,SPI,MOSI: @ (0x40);  MISO: '128' (0x80)
0.599873740000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
